,Weight (kg),Height (m),Fat_Percentage,Water_Intake (liters),BMI,Physical exercise,Proteins,Calories,BMI_calc,cal_from_macros,protein_per_kg,cal_balance,lean_mass_kg,expected_burn,Burns Calories (per 30 min)_bc
7207,59.48,1.66,24.86933219897272,3.2,21.59,0.01,93.6,1630.0,21.585135723617363,1866.04,1.5736381977135172,771.22,44.68772120805102,866.788,5.813021660346998e+19
7208,99.76,1.99,27.11651192377469,2.51,25.19,0.01,78.6,2707.0,25.19128304840787,1559.41,0.7878909382518042,1830.0,72.70856770484238,916.9286,7.637462529052443e+19
7209,40.2,1.79,16.03481677310041,2.69,12.55,1.01,108.89,1037.0,12.546424893105709,2180.32,2.7087064676616914,621.5799999999999,33.75400365721364,444.0996,9.158436174673496e+19
7210,69.14,1.63,28.79757118047112,2.39,26.02,-0.03,92.13,1860.0,26.02280853626407,1839.06,1.3325137402371998,821.5999999999999,49.22935928582227,804.4060000000001,6.966321555053023e+19
7211,76.18,1.62,31.60014974859096,2.31,29.03,-0.04,71.52,2010.0,29.02758725803993,1429.49,0.9388290889997374,895.47,52.10700592152342,858.3304,1.3609259865050264e+20
7212,49.92,1.52,21.02943899004474,2.6,21.61,-0.0,85.26,1459.0,21.606648199445985,1708.6799999999998,1.7079326923076923,398.74,39.42210405616967,718.6762,6.17125426014237e+19
7213,46.89,1.61,25.28478382727801,1.69,18.09,-0.0,92.86,1244.0,18.089579877319547,1863.94,1.980379611857539,495.8200000000001,35.03396486338934,712.8576,7.284695548119863e+19
7214,78.76,1.63,29.12673362868521,1.78,29.64,-0.0,73.92,2037.0,29.64356957356318,1474.4,0.9385474860335196,585.0,55.81978459404753,741.3560000000001,6.345985362749118e+19
7215,59.61,1.67,28.01649297962969,1.9,21.37,-0.01,97.61,1608.0,21.374018430205457,1970.22,1.6374769334004362,1013.46,42.90936853484274,650.34,1.1212493184730628e+20
7216,42.71,1.65,20.84434218383727,2.33,15.69,0.03,102.69,1182.0,15.687786960514236,2046.19,2.404354952001873,-254.4000000000001,33.8073814532831,904.7192,6.845392408650047e+19
7217,88.78,1.84,26.223456332442183,3.6,26.22,-0.01,123.8,2406.0,26.22282608695652,2471.3,1.3944582113088533,519.97,65.49881546805783,1066.923,1.4562963665624302e+20
7218,66.58,1.75,24.05834240385496,1.73,21.74,0.01,81.14,1901.0,21.740408163265304,1628.33,1.2186842895764494,961.36,50.56195562751336,695.286,1.2444439733764124e+20
7219,51.54,1.71,21.50785705097319,2.91,17.63,0.01,110.05,1396.0,17.625936185492975,2197.36,2.13523476911137,-66.53999999999996,40.45485047592842,1015.0728,7.321234263612721e+19
7220,74.27,1.58,27.87045031209277,2.39,29.75,0.0,101.71,1978.0,29.75084121134433,2042.46,1.3694627709707825,866.53,53.5706165532087,735.8732000000001,1.0219069785608064e+20
7221,58.67,1.77,23.548842458738164,2.7,18.73,1.0,84.73,1631.0,18.727057997382616,1693.8,1.444179307993864,-61.46000000000004,44.853894129458325,965.832,7.679185694126806e+19
7222,69.43,1.99,20.7031339691388,2.4,17.53,0.03,109.81,2022.0,17.53238554581955,2211.27,1.581592971338038,908.4,55.055814085226935,839.9095999999998,1.1398906999778222e+20
7223,105.2,1.68,35.0,3.5,37.27,2.01,122.1,2799.0,37.2732426303855,2432.44,1.1606463878326996,1560.6,68.38000000000001,906.5862,8.933782100372113e+19
7224,88.69,1.85,23.23093648067032,3.49,25.91,0.03,87.71,2370.0,25.91380569758948,1776.15,0.9889502762430938,531.69,68.08648243529349,1123.4606,1.035303605292676e+20
7225,42.3,1.76,20.389313319505792,2.2,13.66,-0.02,80.05,1246.0,13.65573347107438,1613.13,1.8924349881796687,-198.08999999999992,33.67532046584905,1051.6672,1.0926732741607707e+20
7226,112.55,1.63,35.0,3.41,42.36,-0.01,79.26,3046.0,42.36139862245474,1589.2400000000002,0.7042203465126611,2304.4,73.1575,721.4738000000001,8.695710965929193e+19
7227,54.69,1.54,24.2863469469094,1.99,23.06,0.0,95.13,1380.0,23.060381177264293,1884.9,1.73944048272079,179.20000000000005,41.407796854735246,731.5788000000001,5.288228890004731e+19
7228,118.14,1.95,33.3564876279017,2.4,31.07,-0.01,96.98,3040.0,31.069033530572,1930.62,0.8208904689351617,1656.31,78.73264551639693,786.093,1.4976250916824056e+20
7229,44.16,1.62,18.45273086515852,2.0,16.83,0.02,68.42,1270.0,16.82670324645633,1372.02,1.5493659420289856,767.94,36.011274049946,383.838,6.303046974524024e+19
7230,57.81,1.72,21.904405601894386,1.61,19.54,-0.02,66.01,1726.0,19.540968090859927,1330.39,1.1418439716312057,404.9000000000001,45.14706312154486,666.88,5.821571662831016e+19
7231,63.3,1.63,23.19877564237088,2.69,23.82,-0.03,120.75,1782.0,23.824758176822613,2406.88,1.9075829383886256,-404.2199999999998,48.615175018379226,1292.17,7.781610366513504e+19
7232,70.63,1.66,29.69872569583288,1.69,25.63,0.04,115.99,1964.0,25.63144142836406,2313.11,1.6422200198216057,1171.28,49.65379004103324,539.328,6.361382616512012e+19
7233,109.63,1.66,35.0,3.11,39.78,0.0,105.5,2752.0,39.78443896066192,2114.9700000000003,0.9623278299735474,1524.22,71.2595,946.4832,1.3534312457810403e+20
7234,87.01,1.76,33.11524654100119,3.4,28.09,-0.04,118.5,2202.0,28.08948863636364,2377.86,1.3619124238593263,789.6199999999999,58.19642398467486,991.9266,6.409322739011358e+19
7235,88.97,1.63,35.0,3.5,33.49,-0.03,95.03,2359.0,33.48639391772367,1902.26,1.0681128470270878,1462.79,57.8305,541.1768000000001,1.2366865047156444e+20
7236,75.25,1.71,29.60466953622653,1.9,25.73,0.01,69.64,1994.0,25.73441400772888,1393.0300000000002,0.9254485049833888,1353.22,52.97248617398953,701.7562,1.1321971845587224e+20
7237,74.5,1.75,23.876617297586865,2.88,24.33,-0.0,78.92,1932.0,24.3265306122449,1575.4900000000002,1.0593288590604026,1211.95,56.711920113297786,728.3162,5.914906809440221e+19
7238,80.13,1.77,26.332792838590105,3.5,25.58,-0.0,102.49,2149.0,25.576941491908453,2055.73,1.2790465493572944,1673.37,59.02953309843774,502.3296,8.417785928297524e+19
7239,88.97,1.63,34.04056477987524,3.52,33.49,-0.01,94.9,2267.0,33.48639391772367,1906.38,1.0666516803416883,1533.0700000000002,58.684109515345,541.9019999999999,1.250290077820213e+20
7240,120.43,1.85,31.91356571467164,3.6,35.19,1.01,112.06,3023.0,35.18772826880935,2241.2200000000003,0.9304990450884332,2381.77,81.99649280982096,550.4491999999999,1.5878504722822676e+20
7241,85.26,1.64,31.304525516627887,3.49,31.7,0.01,78.82,2425.0,31.699881023200483,1574.85,0.9244663382594416,1054.31,58.56976154452308,1300.6048,1.346568112748994e+20
7242,72.26,1.73,25.82364310279026,2.47,24.14,0.0,77.85,2023.0,24.143807009923485,1536.76,1.077359535012455,1116.56,53.59983549392376,835.0272,5.531528766805647e+19
7243,43.19,1.78,15.21432057010435,2.62,13.63,1.02,82.66,1306.0,13.631485923494507,1671.12,1.913868951146099,-659.1600000000001,36.61893494577193,1035.103,8.128555384162705e+19
7244,80.51,1.76,27.75385700418638,3.5,25.99,0.97,91.36,2150.0,25.99108987603306,1826.89,1.1347658675940877,383.3599999999999,58.16536972592955,1227.434,1.1139184534874502e+20
7245,86.43,1.76,24.90446006988764,3.49,27.9,2.04,139.41,2417.0,27.902246900826448,2787.67,1.6129816036098574,-169.30999999999997,64.90507516159612,1327.7798,1.2682557637784873e+20
7246,49.4,1.7,24.37569407886626,2.3,17.09,0.03,88.22,1448.0,17.093425605536332,1771.48,1.78582995951417,310.74,37.35840712504007,853.5156,5.458336178169788e+19
7247,95.45,1.77,32.617368471146946,3.41,30.47,0.03,83.07,2664.0,30.46697947588496,1655.95,0.8702985856469355,1953.14,64.31672179429025,797.8176000000001,1.3427024818226086e+20
7248,120.92,1.83,34.068274432780385,2.49,36.11,-0.01,88.67,3174.0,36.10737854220788,1768.94,0.7332947403241813,2048.9300000000003,79.72464255588197,716.8304,7.622996847769497e+19
7249,82.59,1.86,22.159350138232234,3.5,23.87,0.01,78.5,2135.0,23.87270204647936,1560.2799999999995,0.9504782661339144,-41.19999999999982,64.288592720834,1306.7244,8.90889155612316e+19
7250,72.0,1.55,28.22519033593107,2.4,29.97,0.04,121.55,1788.0,29.9687825182102,2430.73,1.6881944444444443,205.32,51.67786295812963,799.632,5.784601217275196e+19
7251,127.55,1.62,35.0,3.41,48.6,-0.03,118.37,3387.0,48.60158512421886,2372.81,0.928028224225794,2039.48,82.9075,739.0716000000001,1.1465954997775496e+20
7252,69.27,1.52,29.102452222037385,1.91,29.98,-0.01,98.03,1964.0,29.98182132963989,1972.91,1.4151869496174392,744.8,49.110731345794704,457.581,3.834952974134306e+17
7253,108.09,1.92,27.093132070371983,3.49,29.32,0.02,77.06,2609.0,29.3212890625,1543.0,0.7129244148394857,1834.6,78.80503354513492,622.3712,9.407575166579584e+19
7254,110.66,1.86,30.94778980797912,3.58,31.99,-0.02,95.04,2599.0,31.98635680425482,1889.88,0.8588469184890657,880.8,76.4131757984903,1014.7888,1.0242461961861664e+20
7255,56.13,1.68,20.32268691695108,2.89,19.89,-0.01,106.63,1556.0,19.8873299319728,2135.31,1.8996971316586493,815.46,44.72287583351536,759.7632000000001,6.692392221925252e+19
7256,81.44,1.85,21.88594626209704,3.5,23.8,0.03,76.86,2019.0,23.795471146822496,1535.94,0.943762278978389,-252.94999999999985,63.61608536414818,1122.1902,9.250105292732016e+19
7257,57.0,1.57,24.311117738594785,2.69,23.12,-0.02,118.53,1646.0,23.124670372023203,2371.98,2.079473684210526,-258.6600000000001,43.142662889000974,1209.996,5.428761617349443e+19
7258,61.41,1.79,23.54295492235504,2.08,19.17,0.01,79.86,1536.0,19.166068474766703,1601.77,1.3004396678065462,559.2,46.95227138218177,730.4688000000001,5.223055844868053e+19
7259,95.67,1.86,30.131783803911947,2.32,27.65,1.0,118.2,2676.0,27.65348595213319,2375.82,1.235497021009721,1368.11,66.84292243479744,870.0868,1.0774019805173234e+20
7260,58.83,1.66,26.693794315846155,1.79,21.35,-0.01,114.46,1717.0,21.3492524314124,2273.21,1.9456059833418324,1099.9,43.126040803987706,374.2278,1.271083277198726e+20
7261,69.92,1.58,29.245760513025687,2.0,28.01,1.01,101.93,1792.0,28.008331998077228,2028.5,1.457808924485126,-188.0,49.47136424929244,1000.44,5.827277796228771e+19
7262,67.52,1.7,27.47260438500673,2.91,23.36,0.02,82.41,1774.0,23.36332179930796,1638.56,1.2205272511848342,1265.34,48.97049751924345,513.3435999999999,5.80732778513693e+19
7263,86.11,1.76,26.798070142539142,3.31,27.8,2.97,112.37,2429.0,27.79894111570248,2236.82,1.3049587736615955,1182.04,63.034181800259546,935.688,1.0857531904086778e+20
7264,69.92,1.75,23.65755491510753,1.99,22.83,0.99,114.29,1911.0,22.831020408163266,2287.29,1.6345823798627004,987.0,53.37863760335682,1015.448,1.1561966342627811e+20
7265,62.23,1.98,19.27303274254617,3.39,15.87,-0.04,80.16,1736.0,15.87338026731966,1595.93,1.288124698698377,714.45,50.23639172431351,934.4452,5.221759609444485e+19
7266,39.73,1.8,14.606987817116046,2.11,12.26,0.0,88.64,1215.0,12.262345679012345,1768.61,2.2310596526554245,329.4,33.92664374025979,858.048,8.409904898588831e+19
7267,62.54,1.63,24.65189350548679,3.69,23.54,-0.03,99.68,1826.0,23.53871052730626,1994.34,1.593859929645027,817.16,47.12270580166856,961.716,7.415930794443864e+19
7268,89.33,1.87,24.58435960594758,3.52,25.55,1.02,82.52,2691.0,25.54548314221167,1647.5099999999998,0.92376581215717,794.1400000000001,67.36879156400703,1165.0068,1.0781365766323248e+20
7269,80.26,1.76,24.150522812438066,3.5,25.91,0.01,94.02,2215.0,25.91038223140496,1895.99,1.1714428108646897,528.9000000000001,60.87679039073721,1129.4640000000002,8.370596836014612e+19
7270,66.94,1.77,21.839459051540693,2.61,21.37,1.03,111.97,2002.0,21.366784768106225,2229.33,1.6726919629518973,403.47,52.32066611089866,880.0572000000001,1.18249971839221e+20
7271,68.21,1.61,27.709530967602326,1.81,26.31,0.01,129.49,1754.0,26.31457119709887,2583.6800000000003,1.8984019938425447,143.24,49.30932892699845,896.2604,6.339835628468752e+19
7272,76.6,1.63,30.473485237981617,1.71,28.83,0.97,112.82,2068.0,28.8305920433588,2250.97,1.472845953002611,1349.91,53.25731030770608,759.9698000000001,8.372558401370335e+19
7273,62.33,1.84,20.16575225200232,2.31,18.41,-0.0,83.9,1783.0,18.41032608695652,1684.89,1.3460612866998236,1178.55,49.76068662132696,355.03,9.71840485432782e+19
7274,59.61,1.68,20.792815070730228,2.71,21.12,2.0,137.87,1666.0,21.120323129251705,2760.94,2.3128669686294248,0.7200000000000273,47.21540293633771,1176.416,1.2921794536764857e+20
7275,41.1,1.64,18.62376794365608,1.9,15.28,2.01,138.66,1161.0,15.281082688875673,2773.36,3.373722627737226,514.2,33.445631375157355,706.7956,1.1038759751128025e+20
7276,65.81,1.77,19.57085679312619,1.71,21.01,0.02,123.61,1793.0,21.006096587825976,2474.86,1.8782859747758696,-150.6300000000001,52.93041914444365,998.1006,6.7425145074744025e+19
7277,59.04,1.51,26.488045236644453,1.92,25.89,-0.0,94.98,1548.0,25.89360115784396,1886.73,1.608739837398374,445.8399999999999,43.40145809228511,766.7739999999999,5.813021660346998e+19
7278,85.52,1.89,25.35651902072548,3.61,23.94,-0.01,75.82,2305.0,23.941099073374204,1518.82,0.8865762394761459,1626.78,63.83510493347557,515.5766000000001,6.016888375841876e+19
7279,73.94,1.66,28.84808215974559,2.2,26.83,-0.04,82.38,1896.0,26.832631731746265,1648.26,1.114146605355694,976.97,52.609728051084105,623.2674,6.0610651601118814e+19
7280,74.97,1.69,26.609001542393383,2.3,26.25,0.02,75.22,1997.0,26.24908091453381,1507.3100000000002,1.0033346672002137,308.80999999999995,55.02123154366768,846.8992,5.458336178169788e+19
7281,41.82,1.75,12.185521063555337,2.3,13.66,0.99,89.24,1258.0,13.655510204081631,1788.85,2.133907221425156,434.81,36.72401509122116,597.102,1.0813249101673298e+20
7282,59.22,1.68,19.04820260013412,2.5,20.98,0.02,100.45,1717.0,20.98214285714286,2008.64,1.696217494089835,595.6700000000001,47.939654420200576,819.3276,8.677474991330055e+19
7283,61.04,1.71,25.70954019672888,2.68,20.87,0.01,71.42,1651.0,20.87479908347868,1427.0700000000002,1.1700524246395807,-751.4000000000001,45.34689666391669,1135.9152,6.51559415925658e+19
7284,87.79,1.99,24.78995939776957,3.49,22.17,3.98,160.35,2476.0,22.168632105249863,3214.67,1.8265178266317343,921.41,66.0268946446981,1464.1226,1.2990871528103187e+20
7285,121.13,1.89,33.081740572543,3.59,33.91,-0.01,79.71,3033.0,33.91002491531592,1583.26,0.6580533311318418,1652.35,81.05808764447866,834.708,1.2488959656989988e+20
7286,83.0,1.65,29.407398443191248,3.5,30.49,0.03,79.91,2260.0,30.48668503213958,1590.37,0.9627710843373494,418.8599999999999,58.59185929215126,1066.501,6.768512783619389e+19
7287,64.43,1.5,28.01508071186075,2.71,28.64,0.02,80.86,1817.0,28.63555555555556,1612.34,1.2550054322520563,318.25,46.379883497348125,1317.9648,7.371956971034449e+19
7288,88.72,1.79,31.43386522836271,3.5,27.69,3.98,171.24,2518.0,27.68952279891389,3432.0199999999995,1.9301172227231744,480.6300000000001,60.8318747693966,1296.648,1.4420065191889864e+20
7289,49.32,1.62,21.57581589739136,2.5,18.79,-0.02,99.21,1440.0,18.792866941015085,1984.84,2.011557177615572,165.5999999999999,38.67880759940658,783.4728,5.616626080357273e+19
7290,56.55,1.54,25.0478806282462,1.51,23.84,0.01,122.33,1505.0,23.844661831674816,2446.75,2.1632183908045977,434.8299999999999,42.38542350472677,711.3744,5.262074501516159e+19
7291,48.41,1.86,15.53541741417745,2.78,13.99,0.02,102.52,1335.0,13.99294716152156,2046.53,2.1177442677132823,608.41,40.88930442979669,656.0555999999999,4.695759980520439e+19
7292,83.49,1.87,25.82681268916043,3.5,23.88,0.03,98.77,2523.0,23.87543252595156,1974.88,1.1830159300515033,747.3399999999999,61.92719408581996,1056.096,8.138117738416657e+19
7293,67.46,1.75,25.733387354115173,1.7,22.03,-0.01,81.14,1812.0,22.02775510204081,1615.89,1.2027868366439374,981.16,50.100256890913904,619.1976,1.3194201371535224e+20
7294,122.03,1.93,32.6362203279044,3.38,32.76,-0.04,82.73,3299.0,32.76061102311471,1652.51,0.6779480455625666,1691.14,82.20402033385827,1121.0164,1.5591770769815e+20
7295,94.82,1.86,29.26413957966829,3.18,27.41,0.01,125.46,2598.0,27.407792808417152,2505.88,1.323138578358996,955.39,67.07174285055852,939.8416,7.787131087769965e+19
7296,95.8,1.85,26.584363710704643,3.42,27.99,0.04,101.54,2604.0,27.99123447772096,2015.44,1.0599164926931108,1052.38,70.33217956514494,940.2624,1.2824487517176234e+20
7297,40.2,1.56,20.600714019509496,2.08,16.52,-0.0,87.56,1298.0,16.518737672583825,1761.25,2.1781094527363183,262.93000000000006,31.918512964157188,984.2976,7.121394005892925e+19
7298,46.39,1.76,20.4851488906679,1.68,14.98,-0.03,77.36,1267.0,14.976110537190085,1554.31,1.6676007760293166,-95.05999999999996,36.88693942961916,1022.3148,1.0879732948639996e+20
7299,58.31,1.51,27.235213143699426,2.5,25.57,-0.01,81.19,1630.0,25.57343976141397,1618.15,1.392385525638827,950.82,42.42914721590886,327.25160000000005,1.3770944457949427e+17
7300,87.65,1.95,26.151974186568857,3.02,23.05,0.03,112.94,2252.0,23.05062458908613,2255.4,1.288533941814033,561.0799999999999,64.72779462547241,617.7919999999999,2.0018509310276856e+18
7301,58.1,1.53,26.49790514976296,2.7,24.82,0.0,105.06,1877.0,24.81951386218976,2082.84,1.808261617900172,-768.5,42.704717107987726,1321.677,1.0216733149667467e+20
7302,123.47,1.88,35.0,2.61,34.93,-0.01,118.59,3278.0,34.93379357175193,2369.9100000000003,0.9604762290434924,2355.63,80.2555,916.4032,1.0395660285973722e+20
7303,77.73,1.7,32.51468197402819,2.1,26.9,0.0,78.3,2196.0,26.8961937716263,1548.96,1.0073330760324195,729.6500000000001,52.45633770158789,907.5008,5.850151462526025e+19
7304,54.22,1.72,20.34356759971836,2.89,18.33,-0.03,67.5,1474.0,18.32747431043808,1345.75,1.2449280708225747,572.28,43.1897176474327,611.975,6.234573104296602e+19
7305,88.77,1.99,24.990903343832365,2.01,22.42,1.0,128.74,2474.0,22.41610060352011,2575.83,1.4502647290751385,1458.8,66.58557510168,954.1188,6.558217289017035e+19
7306,71.74,1.62,30.65882191778856,2.1,27.34,-0.02,85.34,1884.0,27.33577198597774,1710.64,1.18957345971564,672.9100000000001,49.74536115617848,984.2436,1.0077390484760442e+20
7307,120.8,1.87,34.74706605022503,3.2,34.54,0.0,100.5,3496.0,34.54488261031199,2003.64,0.831953642384106,1778.57,78.82554421132816,944.944,1.1766684005533549e+20
7308,70.35,1.52,32.83024077022913,1.99,30.45,-0.01,128.18,2108.0,30.4492728531856,2566.1800000000003,1.822032693674485,821.73,47.2539256181438,880.0525999999999,1.3549272882765976e+20
7309,70.9,1.81,22.421829343858445,2.1,21.64,0.01,73.29,2036.0,21.6415860321724,1461.01,1.033709449929478,749.73,55.002922995204365,796.6336,6.00662122795287e+19
7310,89.55,1.87,23.366594782217025,3.5,25.61,1.02,81.93,2742.0,25.6083960078927,1642.88,0.9149078726968176,1487.17,68.62521437252465,1162.0014,1.110394500526435e+20
7311,125.31,1.76,35.0,3.09,40.45,-0.0,66.14,3225.0,40.45389979338843,1310.51,0.5278110286489506,2131.51,81.45150000000001,775.9295999999999,6.8783389643768046e+19
7312,86.68,1.97,26.16858906799237,3.52,22.34,2.02,122.52,2533.0,22.33502538071066,2454.59,1.4134748500230732,1239.2,63.997066995864216,1150.3468,7.965619674537588e+19
7313,124.69,1.76,35.0,2.8,40.25,0.01,88.29,3296.0,40.25374483471074,1766.65,0.7080760285508061,1468.9,81.0485,847.865,1.4293360345039088e+19
7314,69.27,1.65,28.46238473667008,2.71,25.44,0.03,102.12,1946.0,25.4435261707989,2047.34,1.4742312689475965,866.55,49.55410609290863,843.8045999999999,7.3351960379450065e+19
7315,115.01,1.67,35.0,2.49,41.24,-0.01,110.62,2917.0,41.23848112158916,2205.85,0.9618294061385968,1092.36,74.7565,981.3456,9.837551832094546e+19
7316,82.09,1.96,25.21125146110131,3.51,21.37,-0.01,72.22,2263.0,21.36870054144107,1443.34,0.8797661103666706,43.42000000000007,61.394083675581946,1354.7,1.0052026124826957e+20
7317,49.49,1.5,24.423733341673945,1.51,22.0,-0.01,106.79,1549.0,21.995555555555555,2131.53,2.157809658516872,16.519999999999982,37.40269436920556,847.2871999999999,1.2243080700303629e+20
7318,43.11,1.62,16.84878788416729,2.3,16.43,2.04,140.08,1314.0,16.426611796982165,2797.14,3.249362096961262,684.8,35.84648754313548,342.17040000000003,5.219167985839918e+19
7319,93.19,1.66,35.0,2.2,33.82,0.01,80.63,2088.0,33.81840615473944,1621.6699999999998,0.8652215902993883,443.9000000000001,60.5735,959.888,9.252246682018718e+19
7320,65.61,1.69,22.93808121582269,3.4,22.97,0.01,83.26,1683.0,22.971884737929347,1666.74,1.269013869836915,921.39,50.56032491429873,539.2464,8.681524526005464e+19
7321,76.61,1.65,25.876838646006583,1.71,28.14,0.02,107.94,2048.0,28.13957759412305,2175.04,1.4089544445894793,1228.5700000000002,56.78575391329436,796.4268,8.510874885992509e+19
7322,61.57,1.52,27.368259880085112,2.69,26.65,1.99,134.2,1540.0,26.64906509695291,2698.71,2.1796329381192137,-308.3499999999999,44.7193623918316,1233.9316,7.988181329568313e+19
