,Weight (kg),Height (m),Fat_Percentage,Water_Intake (liters),BMI,Physical exercise,Proteins,Calories,BMI_calc,cal_from_macros,protein_per_kg,cal_balance,lean_mass_kg,expected_burn,Burns Calories (per 30 min)_bc,
9822,82.66,1.85,27.1270224308902,3.1,24.15,0.01,62.51,2381.0,24.151935719503300,1252.9300000000000,0.7562303411565450,767.9200000000000,60.23680325862620,903.654,137238777861875000000.00000000000000000000,
9823,74.38,1.66,26.78762807562040,2.21,26.99,-0.02,82.52,1951.0,26.9923065757004,1644.62,1.1094380209733800,1031.14,54.45536223735360,625.3878000000000,62315450388260100000.0000000000000000000,
9824,65.77,1.52,27.04576838593410,2.3,28.47,0.0,96.19,2024.0,28.466932132964000,1922.98,1.4625209061882300,663.2,47.98199813257120,853.8264,66345964529834700000.0000000000000000000,
9825,70.97,1.58,28.276508703308200,1.49,28.43,-0.01,62.23,2070.0,28.428937670245100,1255.24,0.8768493729744960,1052.4,50.90216177326220,744.7348000000000,89130357473211400000.0000000000000000000,
9826,80.67,1.61,30.272343040064000,2.18,31.12,4.0,122.73,2194.0,31.121484510628400,2455.6800000000000,1.5213834139085200,1108.3,56.24930086958040,817.4872,113194152110365000000.00000000000000000000,
9827,52.63,2.0,18.690666939227000,2.3,13.16,0.01,85.53,1545.0,13.1575,1721.7000000000000,1.6251187535626100,638.32,42.79310198988490,534.3,99831352431834500000.0000000000000000000,
9828,44.22,1.75,21.062140958308200,1.7,14.44,-0.01,84.55,1154.0,14.439183673469400,1692.08,1.9120307553143400,-223.3500000000000,34.9063212682361,966.05,81572720789437800000.0000000000000000000,
9829,71.01,1.57,28.973578574928700,1.51,28.81,-0.01,61.67,1898.0,28.808470931883600,1244.0800000000000,0.8684692296859600,486.78,50.43586185394320,755.099,92415440860707100000.0000000000000000000,
9830,49.9,1.67,16.636016794706500,2.28,17.89,-0.02,62.43,1412.0,17.892358994585700,1259.01,1.2511022044088200,77.59999999999990,41.59862761944150,990.0136,99648344939881800000.000000000000000000,
9831,76.58,1.97,24.391747195503100,2.6,19.73,0.02,77.23,1893.0,19.732536267360700,1551.69,1.0084878558370300,796.78,57.90079999768370,794.0556000000000,83060911019617200000.000000000000000000,
9832,55.32,1.55,21.973512198247600,1.72,23.03,-0.02,108.42,1548.0,23.026014568158200,2179.99,1.9598698481561800,70.86999999999990,43.16425305192940,987.6878000000000,110037993462993000000.00000000000000000000,
9833,87.7,1.64,29.689089000380100,3.49,32.61,0.02,97.82,2485.0,32.607079119571700,1962.25,1.1153933865450400,515.0800000000000,61.66266894666660,1286.338,65851794830027500000.0000000000000000000,
9834,75.64,1.61,30.49762968436220,2.49,29.18,0.02,95.84,2155.0,29.180972956290300,1920.73,1.2670544685351700,1130.04,52.57159290674840,1047.25,132469356150972000000.0000000000000000000,
9835,82.06,1.84,24.376199512364000,3.42,24.24,1.97,129.34,2392.0,24.237948960302500,2576.28,1.576163782598100,690.6200000000000,62.056890680154100,900.3426000000000,84434440725286400000.0000000000000000000,
9836,64.75,1.62,30.70200425870400,3.4,24.67,2.04,97.32,1674.0,24.67230605090690,1954.63,1.5030115830115800,984.3,44.87045224248920,392.54760000000000,75707601867275800000.0000000000000000000,
9837,69.5,1.61,26.60441177870190,2.49,26.81,-0.01,83.82,2050.0,26.812237182207500,1675.6700000000000,1.2060431654676300,472.71,51.0099338138022,859.014,54006626837429800000.00000000000000000000,
9838,71.57,1.77,23.137125063951400,3.1,22.84,0.02,85.19,1895.0,22.84464872801560,1700.85,1.190303199664660,776.3,55.01075959173000,757.3486000000000,60640203772836600000.0000000000000000000,
9839,55.52,1.72,18.44232541554170,2.7,18.77,0.99,122.29,1804.0,18.76690102758250,2430.07,2.2026296829971200,493.6000000000000,45.28082092929120,1100.9712,50480806320664100000.0000000000000000000,
9840,68.14,1.75,24.061158854780000,3.1,22.25,0.0,81.77,1606.0,22.249795918367300,1625.89,1.2000293513354900,781.75,51.74472635635290,897.75,106667827465028000000.00000000000000000000,
9841,78.29,1.51,33.23159941318180,2.58,34.34,2.0,118.1,2094.0,34.33621332397700,2377.12,1.5084940605441300,1283.66,52.27298081942,641.8288,84138446033428100000.000000000000000000,
9842,95.56,1.86,30.66781804643220,2.2,27.62,3.99,130.71,2578.0,27.62169036882880,2629.59,1.367831728756800,1520.24,66.25383307482940,794.1780000000000,111341443129076000000.0000000000000000000,
9843,63.99,1.53,28.45180474883990,2.11,27.34,-0.03,82.16,1895.0,27.335640138408300,1631.4300000000000,1.2839506172839500,334.80000000000000,45.783690141217300,798.1992,65392435504712600000.0000000000000000000,
9844,102.02,1.75,33.837969084282600,2.19,33.31,0.04,114.87,2769.0,33.31265306122450,2316.57,1.1259556949617700,924.08,67.49850394021490,1022.504,122348672250899000000.00000000000000000000,
9845,51.99,1.5,23.47947670418910,2.16,23.11,1.03,90.61,1517.0,23.10666666666670,1823.91,1.7428351606078100,210.20000000000000,39.78302006149210,924.528,86896285729774300000.0000000000000000000,
9846,48.52,1.86,13.566175119118700,2.81,14.02,0.01,102.89,1266.0,14.024742744826000,2045.84,2.120568837592750,530.99,41.937691832203600,663.6120000000000,47575120683985100000.0000000000000000000,
9847,54.97,1.61,22.49769038441750,2.71,21.21,-0.03,99.09,1598.0,21.20674356699200,1973.4,1.802619610696740,-484.6000000000000,42.60301959568570,1203.6716,65218933099149700000.0000000000000000000,
9848,56.1,1.55,27.79635579454840,1.89,23.35,1.02,85.87,1636.0,23.35067637877210,1708.88,1.5306595365418900,136.05000000000000,40.506244399258300,992.7658,101933925758940000000.00000000000000000000,
9849,55.6,1.57,25.70858782063280,2.39,22.56,1.04,83.49,1447.0,22.5566960120086,1667.1700000000000,1.501618705035970,807.96,41.30602517172820,663.8292,71914729781811400000.000000000000000000,
9850,76.21,1.94,19.803856475836900,2.4,20.25,4.01,161.32,2196.0,20.24922946115420,3230.22,2.1167825744652900,1345.69,61.11748097976470,821.1148,82400875021048200000.000000000000000000,
9851,51.28,1.74,19.27408543824880,3.72,16.94,1.01,123.64,1501.0,16.93750825736560,2467.89,2.411076443057720,162.92000000000000,41.39624898726600,886.8728,103105653296377000000.00000000000000000000,
9852,55.12,1.61,21.83725172230960,2.72,21.26,-0.01,98.61,1680.0,21.26461170479530,1964.78,1.7890058055152400,-376.0300000000000,43.08330685066300,1196.624,68174968515740200000.0000000000000000000,
9853,71.44,1.97,24.15222931346840,3.6,18.41,-0.01,83.38,1854.0,18.40810121363600,1669.85,1.1671332586786100,969.9,54.18564737845820,522.1252,103129207951059000000.00000000000000000000,
9854,85.59,1.79,25.196948213215700,2.29,26.71,-0.01,66.58,2397.0,26.712649417933300,1326.15,0.777894613856759,1102.08,64.02393202430870,942.732,84810679434736500000.0000000000000000000,
9855,54.57,1.55,20.70311193811100,1.71,22.71,0.0,108.71,1622.0,22.713839750260100,2176.6000000000000,1.9921202125710100,-189.41000000000000,43.272311815372800,988.6468,110913831996122000000.00000000000000000000,
9856,114.75,1.81,31.54941230463740,2.19,35.03,0.02,93.88,3011.0,35.026403345441200,1863.64,0.8181263616557730,1652.23,78.54704938042860,957.1094,85108748859925100000.0000000000000000000,
9857,90.03,1.71,28.491751802534900,2.11,30.79,0.02,125.35,2316.0,30.788960705858200,2504.92,1.3923136732200400,1227.0,64.37887585217780,604.926,62073669598936400000.0000000000000000000,
9858,65.11,1.75,23.37231829348580,1.79,21.26,-0.03,89.79,1838.0,21.260408163265300,1802.38,1.379050837045000,1283.6,49.8922835591114,417.0348,54799337001465500000.0000000000000000000,
9859,55.3,1.73,23.139179868207300,2.68,18.48,1.03,120.88,1638.0,18.47706238096830,2419.6,2.185895117540690,-88.40000000000010,42.50403353288140,1088.3624,50669841829488500000.0000000000000000000,
9860,53.08,1.52,25.50425283298820,2.29,22.97,-0.02,96.83,1356.0,22.974376731301900,1929.25,1.8242275810098000,113.10000000000000,39.54234259624990,693.5608000000000,62999897305042700000.0000000000000000000,
9861,73.18,1.75,28.0212093443074,1.71,23.9,-0.03,65.41,1960.0,23.895510204081600,1317.16,0.8938234490297890,807.04,52.67407900183590,807.0,62345731042966000000.0000000000000000000,
9862,56.2,1.58,27.055474194224500,2.59,22.51,0.01,119.6,1650.0,22.51241788174970,2396.58,2.1281138790035600,129.56000000000000,40.99482350284580,882.7560000000000,87099177538484800000.000000000000000000,
9863,51.77,1.8,17.23923493493680,2.11,15.98,0.05,88.29,1599.0,15.978395061728400,1777.33,1.7054278539694800,542.1200000000000,42.84524807418320,793.518,110587808752182000000.00000000000000000000,
9864,85.81,1.74,29.788001618875800,3.5,28.34,-0.04,102.34,2330.0,28.34258158277180,2040.4300000000000,1.1926348910383400,-313.46000000000000,60.248915810842700,1255.669,67230733750495000000.0000000000000000000,
9865,66.68,1.83,18.32755359832780,2.41,19.91,0.0,91.98,1748.0,19.911015557347200,1836.97,1.3794241151769600,549.2,54.459187260635100,757.3752000000000,70182397081348800000.0000000000000000000,
9866,59.0,1.66,25.039052844722300,1.79,21.41,-0.03,113.16,1657.0,21.41094498475830,2268.42,1.9179661016949200,1151.64,44.22695882161390,375.0438,129390334828047000000.00000000000000000000,
9867,46.32,1.89,15.232741783651400,2.92,12.97,0.02,71.06,1285.0,12.96716217351140,1424.08,1.5341105354058700,-283.6100000000000,39.26419400581270,985.072,67733972458952500000.000000000000000000,
9868,68.15,1.63,25.102927941219,2.39,25.65,0.0,91.53,1856.0,25.6501938349204,1835.32,1.343066764490100,441.5900000000000,51.042354608059300,794.2194000000000,67295482771950300000.0000000000000000000,
9869,43.39,1.69,17.15826881659930,2.39,15.19,0.99,91.91,1112.0,15.19204509646020,1834.24,2.118230006914040,23.0,35.94502716047760,651.978,114452880654868000000.00000000000000000000,
9870,63.2,1.53,25.70735103503630,2.68,27.0,3.0,145.97,1673.0,26.998163099662500,2917.59,2.309651898734180,-334.20000000000000,46.95295414585710,1379.7956,102752899810193000000.00000000000000000000,
9871,80.63,1.78,29.72198064567650,3.48,25.45,0.0,84.33,2139.0,25.448175735386900,1684.2400000000000,1.0458886270618900,-488.1500000000000,56.66516700539100,1306.1792,96982986878805200000.000000000000000000,
9872,75.55,1.73,25.002808985240700,2.62,25.24,0.0,102.06,2106.0,25.243075278158300,2051.79,1.3508934480476500,1385.95,56.66037781165070,740.219,67522535686160500000.0000000000000000000,
9873,45.41,1.77,17.48321883300440,2.39,14.49,0.03,94.17,1323.0,14.494557757987800,1886.16,2.073772296850910,409.46,37.4708703279327,724.7552000000000,83392666144320200000.000000000000000000,
9874,51.78,1.85,19.554757338727000,2.49,15.13,0.01,97.49,1397.0,15.129291453615800,1954.23,1.8827732715334100,-65.77000000000000,41.65454665000720,750.4904,32203346321416400000.00000000000000000000,
9875,41.39,1.79,17.60114005065760,2.71,12.92,0.98,108.2,1057.0,12.917824037951400,2170.44,2.614158009180960,511.9,34.10488813303280,437.9556,93145365931477800000.0000000000000000000,
9876,64.63,1.78,24.80379472629880,2.29,20.4,1.0,115.27,1758.0,20.39830829440730,2311.69,1.7835370570942300,0.3099999999999450,48.59930746839310,1000.558,76937449322085900000.0000000000000000000,
9877,70.24,1.55,33.17590549033370,1.59,29.24,0.0,73.04,1882.0,29.236212278876200,1449.86,1.0398633257403200,955.48,46.93724398358960,940.66,61892874869212600000.0000000000000000000,
9878,59.79,1.56,27.21928223957320,2.62,24.57,-0.03,121.28,1646.0,24.568540433925000,2435.7700000000000,2.028432848302390,-17.200000000000000,43.51559114895920,441.2268,304069240965473000.0000000000000000000,
9879,68.32,1.92,23.028912220839800,3.01,18.53,-0.01,112.07,1779.0,18.53298611111110,2243.05,1.6403688524590200,828.6,52.58664717072220,975.6648,134895181585251000000.00000000000000000000,
9880,106.87,1.6,35.0,3.28,41.75,0.02,74.19,3031.0,41.74609375000000,1480.64,0.6942079161598200,1696.6,69.4655,1016.3124,123447789755903000000.00000000000000000000,
9881,63.03,1.8,23.84859969274280,2.6,19.45,0.03,92.58,1555.0,19.453703703703700,1846.41,1.4688243693479300,828.34,47.99822761366420,412.56,74743287642989900000.0000000000000000000,
9882,59.81,1.7,21.817052371331000,2.68,20.7,4.0,157.24,1728.0,20.69550173010380,3139.55,2.6289918073900700,192.58,46.76122097670690,1447.0832000000000,128216353117528000000.00000000000000000000,
9883,57.73,1.56,26.267337196286600,1.59,23.72,-0.02,79.36,1435.0,23.72205785667320,1579.1900000000000,1.3746752121947000,464.62,42.56586623658370,945.027,86511934139757800000.0000000000000000000,
9884,66.94,1.67,26.12694718415910,1.51,24.0,0.01,76.93,1839.0,24.00229481157450,1525.2,1.1492381236928600,750.02,49.45062155492390,666.499,53422024289326000000.00000000000000000000,
9885,102.79,1.84,31.597623453925700,2.71,30.36,0.01,91.84,2665.0,30.3609404536862,1830.28,0.8934721276388750,1466.0,70.31080285170980,858.4750000000000,74018341838027500000.000000000000000000,
9886,64.0,1.74,23.785034040509600,2.71,21.14,0.0,95.99,1693.0,21.13885585942660,1910.01,1.49984375,581.53,48.77757821407390,706.8066,73526811234539100000.000000000000000000,
9887,118.06,1.9,32.17979733890310,3.2,32.7,0.0,83.45,3019.0,32.70360110803320,1666.78,0.7068439776384890,2356.3,80.068531261691,472.5108,91924520099640300000.000000000000000000,
9888,75.03,1.75,22.50020784177200,2.92,24.5,0.01,79.22,1970.0,24.49959183673470,1584.87,1.0558443289350900,1019.6,58.14809405631850,721.5696,59105702930053500000.0000000000000000000,
9889,67.72,1.68,27.11918026964680,3.4,23.99,3.98,171.03,1930.0,23.99376417233560,3420.12,2.5255463673951600,1267.3,49.35489112139520,489.1804,122020616786233000000.00000000000000000000,
9890,71.09,1.77,23.0920462306578,1.78,22.69,-0.02,98.04,2039.0,22.691436049666400,1951.52,1.3790969193979500,1049.9,54.67386433462540,1021.56,69114246511682500000.0000000000000000000,
9891,59.33,1.71,24.36649127068180,2.01,20.29,0.0,72.48,1575.0,20.29000376184120,1437.91,1.2216416652620900,755.86,44.87336072910450,497.8104,925923229284299000.0000000000000000000,
9892,64.89,1.6,24.535671873310400,2.5,25.35,0.0,83.39,1716.0,25.34765625,1674.91,1.2850978579133900,296.3800000000000,48.96880252140890,1010.5736,70603563104576800000.0000000000000000000,
9893,46.05,1.76,20.799358814083900,2.62,14.87,0.03,123.51,1255.0,14.866348140495900,2463.74,2.6820846905537500,528.34,36.471895266114400,392.856,50117092557276200000.0000000000000000000,
9894,56.9,1.91,19.72416990189600,2.71,15.6,-0.04,71.11,1542.0,15.597160165565600,1418.4700000000000,1.2497363796133600,756.55,45.6769473258212,785.9554,110187704560430000000.00000000000000000000,
9895,45.25,1.5,24.30719288991030,1.7,20.11,0.03,113.3,1296.0,20.11111111111110,2261.11,2.503867403314920,184.82,34.25099521731560,620.4112,63768126583769800000.0000000000000000000,
9896,108.96,1.78,34.49094670440530,3.3,34.39,0.0,71.55,2940.0,34.38959727307160,1428.09,0.6566629955947140,2287.79,71.37866447087990,373.92840000000000,79169279134251000000.0000000000000000000,
9897,107.53,1.88,27.89766329108230,3.62,30.42,0.04,85.89,2840.0,30.42383431416930,1715.15,0.798753836138752,2118.61,77.53164266309930,539.105,133943917637948000000.00000000000000000000,
9898,44.77,1.6,16.547897052297200,2.6,17.49,0.0,106.51,1275.0,17.488281250000000,2128.67,2.379048469957560,-455.6400000000000,37.361506489686500,472.6218,387677217909194000.00000000000000000000,
9899,46.3,1.93,18.38770983728560,1.98,12.43,-0.04,113.72,1345.0,12.429863888963500,2282.32,2.456155507559400,106.60000000000000,37.78649034533680,922.1694,102682476398827000000.0000000000000000000,
9900,71.52,1.64,26.646400438497400,1.7,26.59,0.0,100.21,2005.0,26.591314693634700,1992.39,1.4011465324384800,1210.36,52.46249440638670,809.094,129620501506830000000.00000000000000000000,
9901,65.46,1.85,19.513412705708900,3.19,19.13,0.95,117.41,1830.0,19.12636961285610,2359.25,1.7936144210204700,659.6800000000000,52.68652004284290,871.5716,134121829691685000000.00000000000000000000,
9902,57.94,1.68,26.210706722611000,2.72,20.53,0.0,96.73,1666.0,20.52862811791380,1942.18,1.6694856748360400,-602.4500000000000,42.75351652491920,938.0046,21394560979947800000.00000000000000000000,
9903,82.41,1.87,26.857805175116300,3.5,23.57,-0.01,101.14,1984.0,23.566587548971900,2028.48,1.227278242931680,-245.08,60.27648275518660,1047.7896,61712542601423700000.000000000000000000,
9904,79.58,1.77,25.241711069482900,3.52,25.4,0.02,101.86,2044.0,25.401385297966700,2042.8,1.279969841668760,1321.3,59.49264633090550,507.423,81668640827786200000.0000000000000000000,
9905,68.09,1.69,28.24355696846850,2.51,23.84,0.0,105.92,1754.0,23.84020167361090,2115.93,1.555588192098690,1102.8,48.85896206016980,509.9044,76049485757934300000.0000000000000000000,
9906,78.76,1.66,28.58603688982040,1.9,28.58,-0.03,71.68,2340.0,28.581797067789200,1422.58,0.9101066531234130,1101.6,56.24563734557750,886.4106,74335846984016600000.0000000000000000000,
9907,116.07,2.0,30.34108273123930,3.1,29.02,-0.01,122.98,3130.0,29.0175,2459.38,1.0595330404066500,2385.56,80.85310527385060,820.0636,116141576592646000000.0000000000000000000,
9908,83.71,2.0,22.87673498537390,3.51,20.93,-0.01,98.38,2212.0,20.9275,1962.16,1.1752478795842800,299.8700000000000,64.55988514374350,1335.2880000000000,116115431896744000000.00000000000000000000,
9909,48.35,1.64,19.34008251549490,2.49,17.98,0.03,87.94,1530.0,17.9766508030934,1757.6,1.818821096173730,-118.62000000000000,38.99907010375820,868.875,81668640827786200000.0000000000000000000,
9910,66.87,1.69,26.50098995054620,2.3,23.41,-0.01,67.53,1798.0,23.413045761703000,1342.0700000000000,1.009869896814720,1077.06,49.14878802006980,593.5488,113706443198503000000.00000000000000000000,
9911,39.56,1.56,19.62547918373520,2.11,16.26,0.0,87.81,1199.0,16.25575279421430,1752.36,2.2196663296258800,-726.5900000000000,31.796160434914400,1001.2388,73142621295754700000.0000000000000000000,
9912,63.34,1.78,21.956241916896700,2.69,19.99,-0.01,124.91,1742.0,19.991162731978300,2490.59,1.9720555730975700,98.80000000000000,49.432916369837700,1126.066,100175286928620000000.00000000000000000000,
9913,49.7,1.67,15.720842566337400,2.31,17.82,0.02,62.41,1405.0,17.820646132883900,1262.73,1.2557344064386300,412.23,41.88674124453030,982.5324,99351585899915500000.0000000000000000000,
9914,51.89,1.68,21.12166227473790,2.98,18.39,0.01,86.7,1558.0,18.385062358276600,1730.05,1.6708421661206400,1043.2,40.92996944563850,565.6092,115385475053719000000.00000000000000000000,
9915,63.99,1.66,24.42157594940330,2.7,23.22,3.99,134.17,2043.0,23.2218028741472,2675.6400000000000,2.096733864666350,568.8,48.36263354997680,1290.6054,70637352039568000000.0000000000000000000,
9916,50.51,1.79,16.540096551192500,2.48,15.76,0.0,78.36,1434.0,15.764177148029100,1568.16,1.5513759651554200,553.11,42.15559723199270,498.0498,70132005683412200000.000000000000000000,
